,image_id,identity,path,split
0,000912763e305fbf,16,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow16/cow16_6_000912763e305fbf.png,train
1,00fa32a2e11048da,9,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow9/cow9_8_00fa32a2e11048da.png,train
2,01af8958e647d68a,26,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow26/cow26_6_01af8958e647d68a.png,train
3,01d8f02c86b3c48a,3,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow3/cow3_1_01d8f02c86b3c48a.png,train
4,020b33e51a98bb9b,2,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow2/cow2_5_020b33e51a98bb9b.png,train
5,039979b20a0e0e7f,9,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow9/cow9_8_039979b20a0e0e7f.png,train
6,045b76cefd871f2f,20,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow20/cow20_8_045b76cefd871f2f.png,train
7,0484f70dd8236077,2,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow2/cow2_7_0484f70dd8236077.png,test
8,058a6023a45f69d1,40,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow40/cow40_5_058a6023a45f69d1.png,train
9,06b9b3c0d1875fa6,16,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow16/cow16_4_06b9b3c0d1875fa6.png,train
10,07a2d1649d10fcf3,25,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow25/cow25_3_07a2d1649d10fcf3.png,train
11,08f4a50e301bf15d,4,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow4/cow4_4_08f4a50e301bf15d.png,train
12,08f7f076b413fa09,26,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow26/cow26_9_08f7f076b413fa09.png,train
13,09558087d15035a9,4,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow4/cow4_1_09558087d15035a9.png,train
14,0b2a9b242b9961bf,26,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow26/cow26_10_0b2a9b242b9961bf.png,test
15,0b33b08732c9f97b,37,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow37/cow37_2_0b33b08732c9f97b.png,train
16,0c1b00a6864e620a,6,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow6/cow6_5_0c1b00a6864e620a.png,train
17,0cbd7e1f4acc7fbc,9,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow9/cow9_4_0cbd7e1f4acc7fbc.png,train
18,0d0b1ecf1114428d,2,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow2/cow2_8_0d0b1ecf1114428d.png,train
19,0de0776e660e8a73,15,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow15/cow15_3_0de0776e660e8a73.png,train
20,0e307d6bc61701f8,31,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow31/cow31_4_0e307d6bc61701f8.png,train
21,0e5a30177c58cebd,15,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow15/cow15_1_0e5a30177c58cebd.png,train
22,0e5bf5788a410aa3,7,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow7/cow7_3_0e5bf5788a410aa3.png,train
23,0e858af58a541a79,26,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow26/cow26_7_0e858af58a541a79.png,test
24,105f791e1a0e352c,27,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow27/cow27_1_105f791e1a0e352c.png,train
25,14311761dce60a1b,10,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow10/cow10_1_14311761dce60a1b.png,train
26,148ede9dd7f953cb,36,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow36/cow36_2_148ede9dd7f953cb.png,train
27,149c680627ea2f5d,26,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow26/cow26_1_149c680627ea2f5d.png,train
28,14fa6933ee736f17,8,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow8/cow8_5_14fa6933ee736f17.png,train
29,169f7e9792c7c2dc,1,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow1/cow1_2_169f7e9792c7c2dc.png,train
30,172249530671e572,36,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow36/cow36_6_172249530671e572.png,train
31,192a47a483201bb8,8,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow8/cow8_4_192a47a483201bb8.png,train
32,1983885b2f6a3413,22,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow22/cow22_6_1983885b2f6a3413.png,test
33,198e073a62ac7ba0,17,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow17/cow17_1_198e073a62ac7ba0.png,train
34,19955046e6fed54c,25,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow25/cow25_6_19955046e6fed54c.png,test
35,19a486f519739f24,5,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow5/cow5_9_19a486f519739f24.png,train
36,19a7ed8001c42477,18,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow18/cow18_5_19a7ed8001c42477.png,test
37,1ab115a70e33dde8,9,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow9/cow9_2_1ab115a70e33dde8.png,train
38,1ab677cc79e80b65,38,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow38/cow38_3_1ab677cc79e80b65.png,test
39,1b4fa31a2b5e7c02,37,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow37/cow37_1_1b4fa31a2b5e7c02.png,train
40,1b8e08817a2ab54a,2,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow2/cow2_6_1b8e08817a2ab54a.png,train
41,1c6b807e2f7f9aea,27,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow27/cow27_2_1c6b807e2f7f9aea.png,test
42,1d06c5e774f8461e,12,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow12/cow12_2_1d06c5e774f8461e.png,train
43,1d23ee9270f26a02,33,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow33/cow33_7_1d23ee9270f26a02.png,test
44,1f73684ec3a8940a,8,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow8/cow8_7_1f73684ec3a8940a.png,test
45,1f86077a94ecc7e1,9,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow9/cow9_3_1f86077a94ecc7e1.png,test
46,1ff49baea6c1b904,24,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow24/cow24_7_1ff49baea6c1b904.png,train
47,20012e31b412da57,9,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow9/cow9_7_20012e31b412da57.png,train
48,218c842ef026835b,18,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow18/cow18_9_218c842ef026835b.png,train
49,21ea3c482c8eb5c6,6,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow6/cow6_3_21ea3c482c8eb5c6.png,train
50,2482a7d906b53d8b,8,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow8/cow8_9_2482a7d906b53d8b.png,train
51,24aea91b5cb4d1ef,25,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow25/cow25_8_24aea91b5cb4d1ef.png,train
52,255de77da952e676,26,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow26/cow26_4_255de77da952e676.png,train
53,2583c0e9e1ceed4b,12,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow12/cow12_10_2583c0e9e1ceed4b.png,train
54,25949f620001bba9,21,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow21/cow21_7_25949f620001bba9.png,train
55,25e158b86fd2897f,23,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow23/cow23_2_25e158b86fd2897f.png,train
56,26c63392256d0808,33,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow33/cow33_8_26c63392256d0808.png,train
57,29ccf277d77140b1,40,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow40/cow40_7_29ccf277d77140b1.png,train
58,2a67258e383136c9,31,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow31/cow31_5_2a67258e383136c9.png,test
59,2c7592722ceb45e6,5,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow5/cow5_9_2c7592722ceb45e6.png,train
60,2d0b22293cf5ede6,33,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow33/cow33_3_2d0b22293cf5ede6.png,train
61,2d5efee3d2b0622a,8,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow8/cow8_2_2d5efee3d2b0622a.png,train
62,2d875946d85ca10a,3,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow3/cow3_1_2d875946d85ca10a.png,test
63,2d9f792ad1c5681f,34,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow34/cow34_5_2d9f792ad1c5681f.png,train
64,2e0afad9e0d41439,17,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow17/cow17_9_2e0afad9e0d41439.png,train
65,2eac3e6f85269bb1,1,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow1/cow1_7_2eac3e6f85269bb1.png,train
66,2f565b9630d48cc8,1,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow1/cow1_5_2f565b9630d48cc8.png,test
67,305c6b96a2a0f95b,1,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow1/cow1_10_305c6b96a2a0f95b.png,train
68,31d9d15566d1133d,6,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow6/cow6_5_31d9d15566d1133d.png,train
69,32a6dd1ddb7f6220,20,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow20/cow20_6_32a6dd1ddb7f6220.png,test
70,3381268dbc5d4fa2,6,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow6/cow6_6_3381268dbc5d4fa2.png,test
71,33f4006a930fa67a,12,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow12/cow12_8_33f4006a930fa67a.png,train
72,347aaaea76b445bc,10,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow10/cow10_4_347aaaea76b445bc.png,train
73,34d61a117be14069,21,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow21/cow21_3_34d61a117be14069.png,test
74,34db182d3c4fb942,23,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow23/cow23_1_34db182d3c4fb942.png,train
75,35c18251288dc33a,31,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow31/cow31_8_35c18251288dc33a.png,train
76,366d69d2fe3302ff,7,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow7/cow7_5_366d69d2fe3302ff.png,train
77,36dccaaabc438ea5,24,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow24/cow24_6_36dccaaabc438ea5.png,train
78,37207f6d20fc1b24,3,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow3/cow3_2_37207f6d20fc1b24.png,train
79,378564db71a8d277,5,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow5/cow5_5_378564db71a8d277.png,train
80,39975ec2d92c1e50,15,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow15/cow15_10_39975ec2d92c1e50.png,train
81,3a21f8babec148ab,1,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow1/cow1_8_3a21f8babec148ab.png,train
82,3a7a2fcfe8850b0b,38,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow38/cow38_5_3a7a2fcfe8850b0b.png,test
83,3bae35251a0011ba,28,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow28/cow28_1_3bae35251a0011ba.png,train
84,3bb4fdfaadf4a0ba,24,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow24/cow24_3_3bb4fdfaadf4a0ba.png,train
85,3d029b9001de43f4,2,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow2/cow2_4_3d029b9001de43f4.png,train
86,3dc180973e8424cb,7,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow7/cow7_6_3dc180973e8424cb.png,train
87,3e8d81681ddc19cc,7,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow7/cow7_7_3e8d81681ddc19cc.png,train
88,4054efa86f63eb2a,5,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow5/cow5_1_4054efa86f63eb2a.png,train
89,41282a5a26fc465a,35,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow35/cow35_1_41282a5a26fc465a.png,train
90,41a069405a91dbf7,11,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow11/cow11_8_41a069405a91dbf7.png,test
91,424a86aeeda9a919,35,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow35/cow35_3_424a86aeeda9a919.png,train
92,431c3171a98f8d37,15,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow15/cow15_6_431c3171a98f8d37.png,train
93,432e61925d1ca520,10,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow10/cow10_1_432e61925d1ca520.png,train
94,437b6bb73c687ae6,15,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow15/cow15_7_437b6bb73c687ae6.png,train
95,437d1d0d3bc42113,9,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow9/cow9_5_437d1d0d3bc42113.png,train
96,443ea5089524c0d7,17,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow17/cow17_8_443ea5089524c0d7.png,test
97,4473d3c008f00b41,1,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow1/cow1_7_4473d3c008f00b41.png,test
98,447886fde564da81,5,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow5/cow5_4_447886fde564da81.png,train
99,449b768cd85b23fc,32,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow32/cow32_4_449b768cd85b23fc.png,train
100,44c8901ddea6a6d6,6,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow6/cow6_8_44c8901ddea6a6d6.png,train
101,45905411b0756337,22,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow22/cow22_5_45905411b0756337.png,train
102,45dbb7776f709de5,38,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow38/cow38_4_45dbb7776f709de5.png,train
103,466454b3e92699c8,1,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow1/cow1_6_466454b3e92699c8.png,train
104,466e7e1b33c25809,3,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow3/cow3_4_466e7e1b33c25809.png,train
105,46ac0bb060ee36ee,2,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow2/cow2_7_46ac0bb060ee36ee.png,train
106,478e7a1d1cec8872,8,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow8/cow8_8_478e7a1d1cec8872.png,train
107,4825713f993e1d8e,6,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow6/cow6_3_4825713f993e1d8e.png,train
108,489658a72a8920da,5,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow5/cow5_8_489658a72a8920da.png,train
109,49dd2bdde313344d,4,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow4/cow4_2_49dd2bdde313344d.png,train
110,4a67d76ec1a37f8c,23,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow23/cow23_3_4a67d76ec1a37f8c.png,train
111,4adcce9bd835749f,32,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow32/cow32_1_4adcce9bd835749f.png,train
112,4adef74b6180bdd8,5,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow5/cow5_8_4adef74b6180bdd8.png,train
113,4b5155d5d6f3e4ca,4,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow4/cow4_6_4b5155d5d6f3e4ca.png,train
114,4bcad2b98bb94565,30,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow30/cow30_1_4bcad2b98bb94565.png,train
115,4c40574789598dd2,9,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow9/cow9_1_4c40574789598dd2.png,train
116,4c8e863b593c05cf,9,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow9/cow9_9_4c8e863b593c05cf.png,train
117,4cd500b7f6a4be8f,18,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow18/cow18_8_4cd500b7f6a4be8f.png,train
118,4e573907cae60f0d,33,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow33/cow33_1_4e573907cae60f0d.png,train
119,4ec56e6e9928f976,9,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow9/cow9_10_4ec56e6e9928f976.png,train
120,4f5de3f05451d21c,6,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow6/cow6_8_4f5de3f05451d21c.png,train
121,51098cc8487c1aa5,5,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow5/cow5_2_51098cc8487c1aa5.png,train
122,51d7258f8880fb01,22,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow22/cow22_2_51d7258f8880fb01.png,train
123,51fb8a273b24e866,32,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow32/cow32_3_51fb8a273b24e866.png,train
124,53067fba9cb6e21c,36,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow36/cow36_7_53067fba9cb6e21c.png,train
125,545bf039923d84d8,16,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow16/cow16_5_545bf039923d84d8.png,train
126,54699438df1c8fe3,31,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow31/cow31_1_54699438df1c8fe3.png,train
127,54b53908491edacf,11,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow11/cow11_2_54b53908491edacf.png,train
128,54c77c61654464c0,33,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow33/cow33_5_54c77c61654464c0.png,train
129,54ec4d4516121596,9,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow9/cow9_3_54ec4d4516121596.png,test
130,555ff037e966c96a,38,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow38/cow38_6_555ff037e966c96a.png,train
131,57aeed86ab201673,15,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow15/cow15_8_57aeed86ab201673.png,train
132,58abed4843fb99eb,3,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow3/cow3_3_58abed4843fb99eb.png,train
133,59a6caa8d221bc5f,15,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow15/cow15_2_59a6caa8d221bc5f.png,test
134,5a059d146e885c1a,16,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow16/cow16_1_5a059d146e885c1a.png,train
135,5b1ad0838f8de5e3,40,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow40/cow40_8_5b1ad0838f8de5e3.png,train
136,5b52225a781ed5e6,21,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow21/cow21_5_5b52225a781ed5e6.png,train
137,5b85501eb91aa3f4,10,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow10/cow10_2_5b85501eb91aa3f4.png,train
138,5bec5bf62d7133c5,30,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow30/cow30_2_5bec5bf62d7133c5.png,train
139,5c6410b92289bd68,26,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow26/cow26_8_5c6410b92289bd68.png,train
140,5ca4494296e49df0,23,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow23/cow23_6_5ca4494296e49df0.png,train
141,5d8c499dec90645f,7,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow7/cow7_7_5d8c499dec90645f.png,train
142,5dad176d22e3b2ba,1,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow1/cow1_4_5dad176d22e3b2ba.png,train
143,5ddda8beb9d1c2ec,40,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow40/cow40_6_5ddda8beb9d1c2ec.png,test
144,5e1128ad8898a042,24,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow24/cow24_5_5e1128ad8898a042.png,test
145,5e4c1efbe4f577c0,39,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow39/cow39_1_5e4c1efbe4f577c0.png,train
146,5ecba0c6653c9f9b,24,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow24/cow24_2_5ecba0c6653c9f9b.png,train
147,5f1f4922621895e2,5,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow5/cow5_6_5f1f4922621895e2.png,train
148,6148832f12ab2412,7,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow7/cow7_10_6148832f12ab2412.png,train
149,6161fae16863c733,21,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow21/cow21_4_6161fae16863c733.png,train
150,6236c9f777d63dd8,23,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow23/cow23_5_6236c9f777d63dd8.png,train
151,624245b59ba601b8,39,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow39/cow39_3_624245b59ba601b8.png,train
152,62799cae02289d01,24,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow24/cow24_4_62799cae02289d01.png,train
153,631cfabaf356487a,30,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow30/cow30_3_631cfabaf356487a.png,test
154,64815c22d54f4670,9,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow9/cow9_1_64815c22d54f4670.png,train
155,6546478282f2f58b,18,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow18/cow18_6_6546478282f2f58b.png,train
156,6685d20a24867f19,38,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow38/cow38_1_6685d20a24867f19.png,train
157,675b50228df3c3dc,2,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow2/cow2_1_675b50228df3c3dc.png,train
158,6792334cbafdf34c,13,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow13/cow13_5_6792334cbafdf34c.png,train
159,681aefad5339ee2b,11,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow11/cow11_1_681aefad5339ee2b.png,train
160,6a290e5cee8ed7af,7,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow7/cow7_4_6a290e5cee8ed7af.png,train
161,6a2cda46abbad93d,22,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow22/cow22_3_6a2cda46abbad93d.png,train
162,6aa3143374cc03ea,16,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow16/cow16_3_6aa3143374cc03ea.png,test
163,6b6860fa13f332e7,7,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow7/cow7_2_6b6860fa13f332e7.png,test
164,6b6d8f187c7e46f6,9,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow9/cow9_4_6b6d8f187c7e46f6.png,train
165,6bb393545db633af,5,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow5/cow5_7_6bb393545db633af.png,test
166,6bb4fde96a4d0c97,25,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow25/cow25_7_6bb4fde96a4d0c97.png,train
167,6c7d8a7576c58e54,20,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow20/cow20_5_6c7d8a7576c58e54.png,train
168,6d09d01b3fc45174,10,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow10/cow10_5_6d09d01b3fc45174.png,train
169,6da413caaa2ec2c4,18,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow18/cow18_4_6da413caaa2ec2c4.png,train
170,6ef36ea359bf3f62,20,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow20/cow20_4_6ef36ea359bf3f62.png,train
171,70e14e045bd28642,12,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow12/cow12_6_70e14e045bd28642.png,train
172,70fa8ea5713d276e,8,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow8/cow8_1_70fa8ea5713d276e.png,train
173,716e7e60fc3c8a07,19,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow19/cow19_7_716e7e60fc3c8a07.png,train
174,72a5cf1bfe6dea34,8,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow8/cow8_10_72a5cf1bfe6dea34.png,test
175,7369934a41220c12,13,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow13/cow13_2_7369934a41220c12.png,train
176,7412e15c6382f010,17,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow17/cow17_5_7412e15c6382f010.png,train
177,74a9dfe364525196,36,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow36/cow36_4_74a9dfe364525196.png,test
178,74ac324db63d47e8,9,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow9/cow9_6_74ac324db63d47e8.png,train
179,74b732b051b2b606,26,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow26/cow26_3_74b732b051b2b606.png,train
180,76a56d2665dc203a,7,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow7/cow7_10_76a56d2665dc203a.png,test
181,78d50062f87d9681,6,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow6/cow6_1_78d50062f87d9681.png,train
182,7903bf33bec96e33,31,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow31/cow31_3_7903bf33bec96e33.png,train
183,7966e78c6660117c,11,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow11/cow11_4_7966e78c6660117c.png,train
184,7a43eeefa1f21f47,4,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow4/cow4_1_7a43eeefa1f21f47.png,train
185,7ab1133883b1a6fc,21,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow21/cow21_6_7ab1133883b1a6fc.png,train
186,7aced99d4f962bac,7,wurzq71kfm561ljahbwjhx9n3/Cows-training/Cow7/cow7_6_7aced99d4f962bac.png,train
187,7bfdde8c1afc588b,21,wurzq71kfm561ljahbwjhx9n3/Cows-testing/Cow21/cow21_2_7bfdde8c1afc588b.png,train
